rgi_id,rgi_region,rgi_subregion,name,cenlon,cenlat,rgi_area_km2,rgi_year,glacier_type,terminus_type,is_tidewater,status,dem_source,error_task,error_msg,t_star,mu_star_glacierwide,mu_star_flowline_avg,mu_star_allsame,mb_bias,inv_volume_km3,vas_volume_km3,inv_volume_bsl_km3,inv_volume_bwl_km3,flowline_type,inversion_glen_a,inversion_fs,dem_mean_elev,dem_med_elev,dem_min_elev,dem_max_elev,dem_max_elev_on_ext,dem_min_elev_on_ext,dem_perc_area_above_max_elev_on_ext,terminus_lon,terminus_lat,main_flowline_length,inv_flowline_glacier_area,flowline_mean_elev,flowline_max_elev,flowline_min_elev,flowline_avg_slope,flowline_avg_width,flowline_last_width,flowline_last_5_widths,ref_hgt_qc_diff
RGI60-10.04222,10,10-05,,160.501586914,57.723693848,0.303,2011,Glacier,Land-terminating,False,Glacier or ice cap,NASADEM,,,1996.0,98.18709336982624,98.1870933698262,True,79.96296307722828,0.007453445865571232,0.006583586275863666,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,1559.8994140625,1555.0,1431.0,1700.0,1700.0,1431.0,0.0,160.5002974075539,57.72076806864503,648.0,302999.99999999994,1557.6078746294195,1672.749663146,1441.264913001044,0.3534237837909663,467.59259259259244,49.044443684320775,136.44723038985575,20.0
RGI60-10.04223,10,10-05,,160.520782471,57.722389221,0.183,2011,Glacier,Land-terminating,False,Glacier or ice cap,NASADEM,,,1996.0,81.79000473946621,81.79000473946618,True,80.01684521733205,0.0048791204897437,0.003291161283393872,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,1418.20556640625,1417.0,1267.0,1579.0,1579.0,1267.0,0.0,160.5305441338927,57.72569207462419,768.0,183000.0,1422.5813217045854,1555.4885079020355,1284.2905474490758,0.35155979361472234,238.28125,113.6571785393993,159.42746276586223,
RGI60-10.04224,10,10-05,,160.513183594,57.719112396,0.235,2011,Glacier,Land-terminating,False,Glacier or ice cap,NASADEM,,,1996.0,88.16119837953023,88.16119837953022,True,79.99036830951158,0.0060269309827052295,0.004641915470468132,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,1500.1239013671875,1485.0,1441.0,1652.0,1652.0,1441.0,0.0,160.51662414158918,57.71694513322571,442.0,235000.00000000003,1508.8618442536197,1611.9674458762586,1458.0419383305916,0.35303484149233644,531.6742081447964,479.00034037957164,541.0482458483693,40.0
RGI60-10.04225,10,10-05,,160.371673584,57.71546936,0.114,2011,Glacier,Land-terminating,False,Glacier or ice cap,NASADEM,,,1996.0,35.61514998554595,35.61514998554596,True,79.56952549772411,0.0019014735603835483,0.0017168133733469972,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,898.096435546875,901.0,807.0,983.0,983.0,807.0,0.0,160.368735293687,57.716618095869585,330.0,114000.00000000001,899.9151322576623,960.8361781492474,833.7814634250849,0.3978536186650357,345.4545454545455,167.744925143109,316.7863542959255,
RGI60-10.04226,10,10-05,,160.56489563,57.716529846,0.209,2011,Glacier,Land-terminating,False,Glacier or ice cap,NASADEM,,,1996.0,54.0607650048795,54.06076500487951,True,80.27393421435205,0.010183313575096083,0.003950754654619398,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,1142.338623046875,1143.0,1105.0,1187.0,1187.0,1105.0,0.0,160.56831793168965,57.71845441222591,928.0,208999.99999999997,1141.6994078236023,1174.9949718336281,1108.519324932207,0.07316127301428219,225.21551724137927,35.438094122087456,75.41447641963752,
RGI60-10.04227,10,10-05,,160.552154541,57.710418701,0.344,2011,Glacier,Land-terminating,False,Glacier or ice cap,NASADEM,,,1996.0,54.407377620358595,54.4073776203586,True,80.09197632316373,0.015286284144179813,0.007838749310417762,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,1146.1175537109375,1147.0,1097.0,1189.0,1189.0,1097.0,0.0,160.55101760712023,57.707918744994274,756.0,344000.00000000006,1146.4965862574518,1175.8188786069243,1108.434744291551,0.09247434961829157,455.02645502645515,125.05527562383126,323.28659761567644,
RGI60-10.04228,10,10-05,,160.480545044,57.687705994,0.29,2011,Glacier,Land-terminating,False,Glacier or ice cap,NASADEM,,,1996.0,78.2712788132105,78.27127881321051,True,79.85412537462621,0.00988109456102727,0.00619835097632552,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,1391.4127197265625,1388.0,1304.0,1577.0,1577.0,1304.0,0.0,160.48036003754126,57.69031609606223,900.0,290000.0,1393.339887172982,1566.5964958900051,1316.3624994582453,0.27697188222175023,322.2222222222221,72.16585878129757,212.94800232576662,
RGI60-10.04229,10,10-05,,160.468978882,57.687782288,0.254,2011,Glacier,Land-terminating,False,Glacier or ice cap,NASADEM,,,1996.0,77.50170879878476,77.50170879878472,True,79.82002331010463,0.010127183129174232,0.005165653571868702,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,1379.792724609375,1354.0,1307.0,1579.0,1579.0,1307.0,0.0,160.4663368051383,57.68840255334596,1054.0,254000.00000000003,1387.611701516955,1569.9109864714494,1315.33453782142,0.23788255209512527,240.9867172675522,146.13593130806726,207.31200957168767,
RGI60-10.04230,10,10-05,,160.469116211,57.691413879,0.192,2011,Glacier,Land-terminating,False,Glacier or ice cap,NASADEM,,,1996.0,70.40819015406686,70.40819015406682,True,79.82500718946291,0.008386869614499134,0.0035157509801409703,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,1317.3900146484375,1316.0,1290.0,1352.0,1352.0,1290.0,0.0,160.47149035675577,57.69448892838467,480.0,192000.00000000003,1323.9237773647974,1349.6212444320017,1312.6746833082095,0.08292676220108462,400.00000000000006,425.09277347962256,451.14665974842467,
RGI60-10.04231,10,10-05,,160.565048218,57.803108215,0.045,2011,Glacier,Land-terminating,False,Glacier or ice cap,NASADEM,,,1996.0,83.13979437844688,83.13979437844688,True,80.26597825817304,0.0010174922881717415,0.00047824024863532945,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,1434.9288330078125,1429.0,1420.0,1467.0,1467.0,1420.0,0.0,160.56547167750273,57.802679559228174,182.0,45000.0,1440.9482925637838,1453.8046811075444,1429.8643899352744,0.15227540769341183,247.25274725274727,288.44134516631897,260.9822798906045,10.0
RGI60-10.04232,10,10-05,,160.525894165,57.772186279,0.04,2011,Glacier,Land-terminating,False,Glacier or ice cap,NASADEM,,,1996.0,84.39490314367957,84.39490314367958,True,80.10489121590292,0.0007938820725150635,0.000406734868492172,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,1439.4852294921875,1438.0,1401.0,1484.0,1484.0,1401.0,0.0,160.5247284559412,57.77335665425849,286.0,40000.0,1440.5287395778603,1475.1694526155668,1409.1295558761274,0.24766467155295,139.8601398601399,55.162426388049774,124.29396259536982,
RGI60-10.04233,10,10-05,,160.550476074,57.769950867,0.031,2011,Glacier,Land-terminating,False,Glacier or ice cap,NASADEM,,,1996.0,85.65835749532654,85.65835749532654,True,80.17113875070726,0.0005162453217736123,0.0002864845766905662,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,1545.889892578125,1544.0,1506.0,1599.0,1599.0,1506.0,0.0,160.5531415935255,57.770432204564315,216.0,30999.99999999999,1549.8776995550224,1589.5939241407543,1524.7032883742938,0.32591534355347673,143.51851851851848,122.78909742640658,175.84162553958237,100.0
RGI60-10.04234,10,10-05,,160.51159668,57.714950562,0.026,2011,Glacier,Land-terminating,False,Glacier or ice cap,NASADEM,,,1996.0,80.15429558937296,80.15429558937299,True,79.98017080590662,0.00044293030000590864,0.00022494030025045476,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,1411.54345703125,1418.5,1345.0,1461.0,1461.0,1345.0,0.0,160.5096439201647,57.71358347265581,288.0,26000.000000000004,1407.9000650946696,1443.1793959796673,1350.7992951578924,0.3304432280792464,90.27777777777779,10.668994161596116,45.90978539336744,
RGI60-10.04235,10,10-05,,160.451812744,57.681556702,0.421,2011,Glacier,Land-terminating,False,Glacier or ice cap,NASADEM,,,1996.0,63.18571794000363,63.18571794000365,True,79.76132671303111,0.017662001400624176,0.010348247299512933,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,1253.7442626953125,1246.0,1187.0,1375.0,1375.0,1187.0,0.0,160.44504394767176,57.68087341486649,988.0,421000.0,1252.2524437062073,1358.3039048138692,1195.326453337225,0.1679620611500837,426.1133603238867,162.44499542441713,328.00196580727686,
RGI60-10.04236,10,10-05,,160.420196533,57.566520691,0.11,2011,Glacier,Land-terminating,False,Glacier or ice cap,NASADEM,,,1996.0,63.203854044806405,63.20385404480641,True,79.67857695976777,0.003642647040989505,0.0016345336249499658,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,1272.9569091796875,1271.0,1223.0,1323.0,1323.0,1223.0,0.0,160.42000021723254,57.56865942350522,630.0,109999.99999999997,1275.6890675654367,1321.4895012113102,1233.865656500221,0.14889079707421124,174.6031746031746,31.46423660150394,106.82165731408486,
RGI60-10.04237,10,10-05,,160.376953125,57.478775024,0.212,2011,Glacier,Land-terminating,False,Glacier or ice cap,NASADEM,,,1996.0,80.8729982608665,80.87299826086651,True,79.48637879659469,0.005172609915937393,0.0040289393135661015,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,1442.774658203125,1423.0,1308.0,1700.0,1700.0,1308.0,0.0,160.37046846985453,57.48140572707145,736.0,211999.99999999997,1438.8384761431446,1646.7022111980134,1318.796005003615,0.41954640760946843,288.0434782608695,51.95937944377869,113.90696221675367,
RGI60-10.04238,10,10-05,,160.438018799,57.563709259,0.099,2011,Glacier,Land-terminating,False,Glacier or ice cap,NASADEM,,,1996.0,59.765224835328056,59.765224835328056,True,79.73236006741061,0.0035447972383549297,0.0014140908417795534,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,1228.1334228515625,1224.0,1215.0,1273.0,1273.0,1218.0,0.0,160.43444943339762,57.56397086636641,420.0,99000.00000000004,1236.6252253300593,1263.5555675556966,1222.6410769079903,0.10823909122860689,235.71428571428572,110.46397533030422,157.74871427456245,
RGI60-10.04239,10,10-05,,160.43359375,57.566394806,0.48,2011,Glacier,Land-terminating,False,Glacier or ice cap,NASADEM,,,1996.0,56.34731518299578,56.34731518299577,True,79.72052959344332,0.018438474619669992,0.012393261641276306,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,1194.383544921875,1206.0,1069.0,1295.0,1295.0,1069.0,0.0,160.434968378409,57.571430353007756,1080.0,479999.9999999999,1193.9806205363332,1281.8176968158737,1076.4964508221994,0.19474264799224808,444.4444444444443,31.223986552674802,78.12260910112381,
RGI60-10.04240,10,10-05,,160.343856812,57.476036072,0.212,2011,Glacier,Land-terminating,False,Glacier or ice cap,NASADEM,,,1996.0,55.0956795532481,55.0956795532481,True,79.37587422333758,0.007224632264329935,0.0040289393135661015,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,1219.5513916015625,1215.0,1138.0,1320.0,1320.0,1138.0,0.0,160.33675267508556,57.48278167506613,864.0,212000.00000000003,1224.7486537487353,1317.1828046411854,1161.0103709284153,0.18453946295227,245.3703703703704,99.97804865226209,128.37861872555087,
RGI60-10.04241,10,10-05,,160.365875244,57.470409393,0.328,2011,Glacier,Land-terminating,False,Glacier or ice cap,NASADEM,,,1996.0,81.57689212608926,81.57689212608922,True,79.44638610529547,0.010107895096876767,0.007341849068160839,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,1475.571533203125,1457.0,1366.0,1722.0,1722.0,1366.0,0.0,160.35911113272437,57.471393714875425,936.0,328000.0000000001,1475.7510309691086,1683.5435714907999,1375.0079267995325,0.3145905690963294,350.4273504273505,37.83461076957283,104.51234871148051,
RGI60-10.04242,10,10-05,,160.43258667,57.442314148,0.257,2011,Glacier,Land-terminating,False,Glacier or ice cap,NASADEM,,,1996.0,99.278282375098,99.27828237509804,True,79.6592958812865,0.008407263909009314,0.0052497299266982345,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,1657.4620361328125,1663.5,1523.0,1828.0,1828.0,1523.0,0.0,160.44393971047987,57.44542121313636,1088.0,257000.0,1657.276923762369,1798.6650700984565,1529.4349063260927,0.24954647294710453,236.21323529411762,19.443036462060824,68.48502864629766,90.0
RGI60-10.04243,10,10-05,,160.449493408,57.451686859,0.704,2011,Glacier,Land-terminating,False,Glacier or ice cap,NASADEM,,,1996.0,83.67368739604217,83.67368739604218,True,79.71663250441661,0.02940761780276831,0.02098414716484298,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,1458.9752197265625,1462.0,1312.0,1630.0,1630.0,1312.0,0.0,160.45669595931287,57.457707159903116,1628.0,704000.0,1459.158464788653,1621.8920380050229,1318.4151345000296,0.18780345904613388,432.4324324324325,24.401576958657863,60.61669267225909,
RGI60-10.04244,10,10-05,,160.42276001,57.562358856,0.081,2011,Glacier,Land-terminating,False,Glacier or ice cap,NASADEM,,,1996.0,67.26570480098621,67.26570480098624,True,79.68340196683974,0.00231039751827749,0.0010731138943090802,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,1311.88134765625,1312.0,1266.0,1359.0,1359.0,1266.0,0.0,160.42401822096218,57.563775264451884,504.0,81000.0,1317.3271771051382,1352.477165695972,1283.8023486003722,0.14164674065419908,160.71428571428572,78.91803831613868,107.2653763652567,
RGI60-10.04245,10,10-05,,160.422943115,57.553367615,0.486,2011,Glacier,Land-terminating,False,Glacier or ice cap,NASADEM,,,1996.0,80.7987558492254,80.79875584922539,True,79.67729183153223,0.0159161327812425,0.012606768772466026,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,1433.8748779296875,1430.0,1363.0,1578.0,1578.0,1364.0,0.0,160.42439501529972,57.55746774643826,760.0,485999.99999999994,1435.936251601071,1551.1411769586537,1372.8442880206458,0.2414183941540575,639.4736842105262,125.66260410100995,289.55911903201223,
RGI60-10.04246,10,10-05,,160.39730835,57.551856995,0.284,2011,Glacier,Land-terminating,False,Glacier or ice cap,NASADEM,,,1996.0,60.19529583338482,60.19529583338482,True,79.59500679100474,0.009030249343937454,0.006022705599496868,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,1238.2047119140625,1231.0,1154.0,1382.0,1382.0,1154.0,0.0,160.38831483317344,57.55313799506587,816.0,284000.0,1241.6585469908428,1383.4485725373004,1165.2041324751544,0.2692767154298226,348.03921568627453,87.18656775664994,167.0900513699882,
RGI60-10.04247,10,10-05,,160.383911133,57.552955627,0.23,2011,Glacier,Land-terminating,False,Glacier or ice cap,NASADEM,,,1996.0,53.89140270655289,53.89140270655289,True,79.55327049328812,0.009328527320770039,0.004506658932505064,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,1159.5213623046875,1155.0,1090.0,1240.0,1240.0,1090.0,0.0,160.38215359958105,57.558022045280396,1054.0,230000.0000000001,1160.8123926223113,1229.2177188737394,1104.7006617512973,0.12117813992978917,218.21631878557878,47.3819253226513,100.22783582674344,
RGI60-10.04248,10,10-05,,160.363250732,57.533233643,0.164,2011,Glacier,Land-terminating,False,Glacier or ice cap,NASADEM,,,1996.0,61.114006984160355,61.11400698416034,True,79.47256917867306,0.003485919709515804,0.002830669777857212,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,1287.029541015625,1274.0,1210.0,1444.0,1444.0,1210.0,0.0,160.3671462255239,57.540129222324495,448.0,163999.99999999994,1293.5232467459823,1428.3356611256488,1229.1229722957905,0.4301341338952293,366.07142857142844,199.74915244765015,387.44523591096055,
RGI60-10.04249,10,10-05,,160.368377686,57.544631958,0.251,2011,Glacier,Land-terminating,False,Glacier or ice cap,NASADEM,,,1996.0,51.772924080790524,51.77292408079053,True,79.49735370945832,0.007218913190873134,0.005081948786016589,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,1177.4190673828125,1173.0,1111.0,1290.0,1290.0,1111.0,0.0,160.363941305878,57.54689902471559,544.0,251000.0,1181.8516260521676,1256.7996505581937,1133.5042965534599,0.2392553613661141,461.3970588235294,250.873013155828,364.1218814107281,
RGI60-10.04250,10,10-05,,160.357803345,57.546295166,0.215,2011,Glacier,Land-terminating,False,Glacier or ice cap,NASADEM,,,1996.0,48.342964908946094,48.342964908946115,True,79.46476292644235,0.007479550545796959,0.004107539981621891,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,1131.678955078125,1142.5,1032.0,1205.0,1205.0,1032.0,0.0,160.36210533420638,57.54882589392959,896.0,215000.00000000003,1132.1022727793545,1201.4821430275583,1050.8190406556366,0.1723802553209404,239.95535714285717,112.16128866221757,217.88928332603845,
RGI60-10.04251,10,10-05,,160.393508911,57.539779663,2.462,2011,Glacier,Land-terminating,False,Glacier or ice cap,NASADEM,,,1996.0,79.60505983171404,79.60505983171403,True,79.57418255457505,0.13010731049197516,0.11735456388800959,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,1427.4183349609375,1399.0,1252.0,1816.0,1816.0,1252.0,0.0,160.386761738176,57.54699212032085,2048.0,2462000.0,1431.0371505823987,1745.523976937978,1260.1330869823094,0.2347786565466966,1202.1484375,69.21203103661897,261.170382464212,
RGI60-10.04252,10,10-05,,160.420379639,57.532791138,1.079,2011,Glacier,Land-terminating,False,Glacier or ice cap,NASADEM,,,1996.0,88.9457562995435,88.94575629954346,True,79.65529959219273,0.044714145633269656,0.03774708364394264,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,1501.297119140625,1480.0,1271.0,1789.0,1789.0,1271.0,0.0,160.43482626413842,57.52560153882461,1750.0,1079000.0,1503.913639055089,1758.2074489018107,1286.2866179409768,0.26681807317020456,616.5714285714284,102.42590943017579,138.70450060355788,
RGI60-10.04253,10,10-05,,160.388534546,57.521636963,1.162,2011,Glacier,Land-terminating,False,Glacier or ice cap,NASADEM,,,1996.0,71.71580098679338,71.71580098679341,True,79.54633444671718,0.04700367422241435,0.04179625239782668,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,1357.1953125,1366.0,1178.0,1603.0,1603.0,1178.0,0.0,160.3733789978278,57.5166188760608,1450.0,1162000.0,1360.75292631094,1586.082043474891,1195.3776473037071,0.26901802376714795,801.3793103448277,100.40063365606242,203.34266781040344,
RGI60-10.04254,10,10-05,,160.356018066,57.527786255,0.302,2011,Glacier,Land-terminating,False,Glacier or ice cap,NASADEM,,,1996.0,55.165127809907545,55.16512780990757,True,79.4454337498705,0.008019377533361327,0.0065537287658946446,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,1222.7601318359375,1222.0,1118.0,1329.0,1329.0,1118.0,0.0,160.35466769979183,57.52386824027135,648.0,302000.00000000006,1225.5818652414116,1312.3982289450428,1133.654399776361,0.285191965424246,466.0493827160495,103.81689226015749,177.37937680047688,
RGI60-10.04255,10,10-05,,160.404098511,57.509880066,1.236,2011,Glacier,Land-terminating,False,Glacier or ice cap,NASADEM,,,1996.0,79.24189704092508,79.24189704092511,True,79.58976694607999,0.056375337695598354,0.04549925800720469,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,1421.7718505859375,1418.0,1216.0,1712.0,1712.0,1216.0,0.0,160.37870148668802,57.51131155214446,1872.0,1236000.0000000002,1426.3800206194614,1687.8212967164372,1229.0180872637472,0.23965531982563013,660.2564102564103,62.09087820896057,110.54591117413565,
RGI60-10.04256,10,10-05,,160.41973877,57.51266861,1.221,2011,Glacier,Land-terminating,False,Glacier or ice cap,NASADEM,,,1996.0,73.57666632387543,73.5766663238754,True,79.64164902168854,0.06067445861745355,0.044741748780112514,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,1374.0472412109375,1355.0,1208.0,1671.0,1671.0,1208.0,0.0,160.4366587925121,57.51997503137129,2000.0,1221000.0,1378.7487435688972,1648.5837704738049,1224.4640143304434,0.21232360525230592,610.5,311.5620439837243,475.4073262135127,
RGI60-10.04257,10,10-05,,160.412109375,57.50005722,0.195,2011,Glacier,Land-terminating,False,Glacier or ice cap,NASADEM,,,1996.0,85.53614322731913,85.53614322731914,True,79.61069832668458,0.005141071957112398,0.003591505266967903,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,1498.66064453125,1496.0,1460.0,1562.0,1562.0,1460.0,0.0,160.41637067241172,57.50007174712694,416.0,195000.0,1501.7104620895216,1558.845724509229,1469.373392523558,0.22484721308612007,468.75,167.03366305857278,480.7192751678302,30.0
RGI60-10.04258,10,10-05,,160.427276611,57.506816864,1.456,2011,Glacier,Land-terminating,False,Glacier or ice cap,NASADEM,,,1996.0,82.76655696216517,82.76655696216518,True,79.66293037831548,0.07410563792693288,0.056993562938626764,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,1451.8101806640625,1444.0,1263.0,1679.0,1679.0,1263.0,0.0,160.44324957633856,57.509222272159185,1890.0,1456000.0,1454.1934294376701,1650.4849201219688,1283.079892658142,0.19750935478969067,770.3703703703704,308.45380319486844,551.3103392931125,
RGI60-10.04259,10,10-05,,160.377685547,57.503395081,0.93,2011,Glacier,Land-terminating,False,Glacier or ice cap,NASADEM,,,1996.0,72.40395392028584,72.40395392028587,True,79.50065628519106,0.03408318214359785,0.030771096435692123,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,1365.3424072265625,1341.5,1217.0,1628.0,1628.0,1217.0,0.0,160.3716040420054,57.50528213541264,1200.0,929999.9999999999,1368.4328034087312,1618.2589640356894,1229.0692599579918,0.31679412866349277,774.9999999999999,152.43544612617097,406.926402613651,
RGI60-10.04260,10,10-05,,160.523071289,57.586021423,0.022,2011,Glacier,Land-terminating,False,Glacier or ice cap,NASADEM,,,1996.0,33.753809430387946,33.75380943038793,True,80.01265077502984,0.0002599413342447166,0.00017877636520817982,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,691.0523071289062,687.0,666.0,743.0,743.0,666.0,0.0,160.52430308276115,57.585751850223104,120.0,22000.000000000004,700.3510428155022,721.9669363921994,684.9883940100741,0.36973755464524166,183.33333333333334,177.82930509373685,183.33333333333334,
RGI60-10.04261,10,10-05,,160.379272461,57.545310974,0.032,2011,Glacier,Land-terminating,False,Glacier or ice cap,NASADEM,,,1996.0,60.03379496070313,60.03379496070315,True,79.53269504382187,0.0005905763329040022,0.0002992679007455167,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,1234.189208984375,1230.0,1200.0,1282.0,1282.0,1200.0,0.0,160.37584473667832,57.54841264641015,234.0,31999.999999999996,1239.8188476734113,1269.7974347410839,1219.5619316426987,0.23692692135678475,136.75213675213675,187.0517166465641,168.22156351011486,
RGI60-10.04262,10,10-05,,160.367889404,57.462200165,0.03,2011,Glacier,Land-terminating,False,Glacier or ice cap,NASADEM,,,1996.0,79.78190521032258,79.78190521032258,True,79.44996703616142,0.0005245674756200507,0.00027385497961142493,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,1533.2379150390625,1530.0,1501.0,1587.0,1587.0,1501.0,0.0,160.36595014766036,57.46308072768472,192.0,30000.000000000007,1540.0027330081002,1567.9340929518937,1519.578540798845,0.28123678330382884,156.25000000000003,131.9557252798493,163.58822428799652,80.0
RGI60-10.04263,10,10-05,,160.368087769,57.440677643,0.05,2011,Glacier,Land-terminating,False,Glacier or ice cap,NASADEM,,,1996.0,90.25417779400674,90.25417779400675,True,79.44411436063137,0.0006942348010416672,0.000552793175730601,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,1884.1148681640625,1878.0,1778.0,2033.0,2033.0,1778.0,0.0,160.36694060063644,57.442040707974996,312.0,50000.0,1887.1605101309085,2024.8439245412394,1792.0354198868438,0.675549158951256,160.25641025641028,74.97080601296926,178.7085003198606,350.0
RGI60-10.04264,10,10-05,,160.37651062,57.48727417,0.624,2011,Glacier,Land-terminating,False,Glacier or ice cap,NASADEM,,,1996.0,73.07860688823567,73.07860688823561,True,79.48870048209503,0.023649871095255195,0.017776969522837565,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,1377.551513671875,1349.0,1168.0,1702.0,1702.0,1168.0,0.0,160.35767538454894,57.48611990295455,1554.0,624000.0,1376.999728245338,1677.201450795707,1169.6046862717194,0.308535721087062,401.5444015444015,21.731477047761526,114.96718192505405,
RGI60-10.04265,10,10-05,,160.350921631,57.461349487,2.983,2011,Glacier,Land-terminating,False,Glacier or ice cap,NASADEM,,,1996.0,83.32756492064536,83.32756492064532,True,79.39321202842865,0.1751762834637931,0.152801332114844,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,1492.2894287109375,1469.0,1263.0,1965.0,1965.0,1263.0,0.0,160.33292998225616,57.46514401133057,2720.0,2983000.0,1496.2219084319406,1951.1463089913957,1283.0140537761472,0.24016963561189747,1096.691176470588,271.0264342142615,416.9860012112614,
RGI60-10.04266,10,10-05,,160.420578003,57.476799011,15.309,2011,Glacier,Land-terminating,False,Glacier or ice cap,NASADEM,,,1996.0,80.57626213645649,80.57626213645649,True,79.62862842195638,1.3467119623905643,1.4480408000768201,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,1443.624755859375,1418.0,1087.0,2139.0,2139.0,1087.0,0.0,160.45728712071784,57.47739320532616,5850.0,15309000.000000002,1447.5431043827205,2125.6706483414464,1108.052029935888,0.1713902883502287,2616.9230769230776,308.1159147909513,756.3089608900079,
RGI60-10.04267,10,10-05,,160.270874023,57.355510712,0.136,2011,Glacier,Land-terminating,False,Glacier or ice cap,NASADEM,,,1996.0,78.71205423146566,78.71205423146566,True,79.0982123971679,0.0035816265487935246,0.0021882398165042403,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,1526.3277587890625,1527.0,1438.0,1626.0,1626.0,1438.0,0.0,160.26705983083494,57.35683078137565,630.0,136000.0,1529.6732374084515,1623.1234567130157,1457.3562592762144,0.2678848526304279,215.8730158730159,137.63305025669862,196.17848794074342,
RGI60-10.04268,10,10-05,,160.358825684,57.440513611,0.316,2011,Glacier,Land-terminating,False,Glacier or ice cap,NASADEM,,,1996.0,92.625576057963,92.62557605796304,True,79.41298580730228,0.0106398403215963,0.006975071368497447,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,1604.396484375,1597.0,1480.0,1844.0,1844.0,1480.0,0.0,160.3536940687006,57.448629665876396,1080.0,316000.0000000001,1614.1067704498128,1834.8200696770164,1493.041273922434,0.3023722435035899,292.59259259259267,111.59604517299313,144.25592595528286,60.0
RGI60-10.04269,10,10-05,,160.317779541,57.348075867,0.225,2011,Glacier,Land-terminating,False,Glacier or ice cap,NASADEM,,,1996.0,76.65932350696943,76.65932350696944,True,79.2651303303473,0.00853798166248544,0.0043725006171179935,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,1651.14990234375,1651.0,1591.0,1739.0,1739.0,1591.0,0.0,160.3250128560243,57.35198695924527,850.0,225000.0,1653.5569906281316,1710.1954371796448,1590.7111971224813,0.14910884532119875,264.7058823529412,13.228222889445837,57.30697575353954,140.0
RGI60-10.04270,10,10-05,,160.327758789,57.354522705,0.323,2011,Glacier,Land-terminating,False,Glacier or ice cap,NASADEM,,,1996.0,72.10540350176862,72.10540350176866,True,79.29959015330043,0.012654917968371093,0.007188402478353332,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,1567.2435302734375,1557.0,1542.0,1671.0,1671.0,1542.0,0.0,160.32399107049991,57.35501833793599,540.0,322999.99999999994,1576.8946749814509,1651.486120727799,1553.1119635750683,0.19246577759603448,598.148148148148,548.9761849842291,661.5343920106022,100.0
RGI60-10.04271,10,10-05,,160.227874756,57.35074234,0.328,2011,Glacier,Land-terminating,False,Glacier or ice cap,NASADEM,,,1996.0,79.36973356073885,79.36973356073885,True,78.94432018812114,0.013007467466461474,0.007341849068160839,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,1543.4130859375,1537.0,1447.0,1639.0,1639.0,1447.0,0.0,160.23024521069414,57.35476807195652,972.0,327999.99999999994,1544.6032564912318,1621.3738305028248,1464.7899916297108,0.16600043455128818,337.4485596707819,100.26157364940673,171.12557945910163,10.0
